endTime,artistName,trackName,msPlayed;
2020-09-27 12:52,Tate McRae,you broke me first,169265;
2020-09-27 12:57,Jaymes Young,Happiest Year,228442;
2020-09-27 13:00,Alexander 23,IDK You Yet,184638;
2020-09-27 13:02,Labrinth,Still Don't Know My Name,153294;
2020-09-27 13:05,Natalie Taylor,Surrender,183103;
2020-09-27 13:09,SHAED,Trampoline (with ZAYN),184280;
2020-09-27 13:12,Surf Mesa,ily (i love you baby) (feat. Emilee),176546;
2020-09-27 13:14,Bazzi,Renee's Song,130545;
2020-09-27 13:17,John K,if we never met,144426;
2020-09-27 13:19,Christian French,head first,154960;
2020-09-27 13:23,Marshmello,Be Kind (with Halsey),172761;
2020-09-27 13:27,Lewis Capaldi,Before You Go,215106;
2020-09-27 13:29,Lauv,Love Somebody,142773;
2020-09-27 13:32,Khalid,Eleven (feat. Summer Walker),206080;
2020-09-27 13:36,Bazzi,I Don't Think I'm Okay,176250;
2020-09-27 13:39,Alec Benjamin,Oh My God,187727;
2020-09-27 13:42,Jeremy Zucker,not ur friend,174520;
2020-09-27 13:44,Kina,Feel Again (Feat. Au/Ra),139354;
2020-09-27 13:48,Sam Smith,To Die For,193795;
2020-09-27 13:52,Lauv,Modern Loneliness,252337;
2020-09-27 13:57,Billie Eilish,everything i wanted,245425;
2020-09-27 14:00,AJ Mitchell,Slow Dance,178799;
2020-09-27 14:03,Maximillian,Ripples,195404;
2020-09-27 14:06,Like Mike,Put Your Lips,160879;
2020-09-27 14:08,Kina,Wish I Was Better,140571;
2020-09-27 14:11,Phil Good,Living With No One,173666;
2020-09-27 14:14,Lauv,Love Like That,184556;
2020-09-27 14:18,Justin Bieber,Intentions,212868;
2020-09-27 14:21,Ali Gatie,Say to You,194107;
2020-09-27 17:32,Madison Beer,Baby,207734;
2020-09-27 17:36,Harry Styles,Adore You,207133;
2020-09-27 17:38,Jeremy Zucker,always i'll care,146160;
2020-09-27 17:42,Boy In Space,Cold,203538;
2020-09-27 17:45,Lauv,Feelings,189906;
2020-09-27 17:48,Noak Hellsing,Lost,169666;
2020-09-27 17:51,Stephen Puth,Crying My Eyes Out,176539;
2020-09-27 17:54,Maximillian,Still Alive,192355;
2020-09-27 17:57,Ashe,Moral of the Story (feat. Niall Horan),198515;
2020-09-27 18:00,Lord Siva,Room For Love,152106;
2020-09-27 18:04,Alessia Cara,Ready,178693;
2020-09-27 18:07,Lauv,Tattoos Together,186613;
2020-09-27 18:10,JP Saxe,Hey Stupid I Love You,181000;
2020-09-27 18:13,Selena Gomez,Lose You To Love Me,206458;
2020-09-27 18:16,Tate McRae,all my friends are fake,185155;
2020-09-27 18:19,Pink Sweat$,17,160736;
2020-09-27 18:22,Sam Smith,My Oasis (feat. Burna Boy),179916;
2020-09-27 18:25,Ant Saunders,u know it's real,168926;
2020-09-27 18:28,Why Don't We,Chills,165596;
2020-09-27 18:31,Ritt Momney,Put Your Records On,210463;
2020-09-27 18:34,Selena Gomez,Boyfriend,161188;
2020-09-27 18:37,Griff,Good Stuff,193266;
2020-09-27 18:40,Charlie Puth,Hard On Yourself,160825;
2020-09-27 18:43,Alec Benjamin,Match In The Rain,159006;
2020-09-27 18:47,OneRepublic,Wild Life,267117;
2020-09-27 18:51,GRACEY,Empty Love (ft. Ruel),208191;
2020-09-27 18:54,LOVA,Black Converse,186732;
2020-09-27 18:57,Tate McRae,tear myself apart,168546;
2020-09-27 19:00,Fintan,Way Up,177449;
2020-09-27 19:02,Anne-Marie,To Be Young (feat. Doja Cat),150197;
2020-09-27 19:05,Tate McRae,stupid,172915;
2020-09-27 19:08,Trevor Daniel,Past Life (with Selena Gomez),186480;
2020-09-27 19:12,Madison Beer,Selfish,223270;
2020-09-27 19:16,Sam Fischer,This City,194853;
2020-09-27 19:19,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687;
2020-09-27 19:22,Bazzi,Young & Alive,160465;
2020-09-27 19:26,Ariana Grande,Stuck with U (with Justin Bieber),228482;
2020-09-27 19:29,Tate McRae,you broke me first,169265;
2020-09-27 19:33,Jaymes Young,Happiest Year,228442;
2020-09-27 19:36,Alexander 23,IDK You Yet,184638;
2020-09-27 19:38,Labrinth,Still Don't Know My Name,153294;
2020-09-27 19:42,Natalie Taylor,Surrender,183103;
2020-09-27 19:45,SHAED,Trampoline (with ZAYN),184280;
2020-09-27 19:48,Surf Mesa,ily (i love you baby) (feat. Emilee),176546;
2020-09-27 19:50,Bazzi,Renee's Song,130545;
2020-09-27 19:52,John K,if we never met,144426;
2020-09-27 19:55,Christian French,head first,154960;
2020-09-27 19:58,Marshmello,Be Kind (with Halsey),172761;
2020-09-27 20:02,Lewis Capaldi,Before You Go,215106;
2020-09-27 20:04,Lauv,Love Somebody,142773;
2020-09-27 20:08,Khalid,Eleven (feat. Summer Walker),206080;
2020-09-27 20:11,Bazzi,I Don't Think I'm Okay,176250;
2020-09-27 20:14,Alec Benjamin,Oh My God,187727;
2020-09-27 20:17,Jeremy Zucker,not ur friend,174520;
2020-09-27 20:19,Kina,Feel Again (Feat. Au/Ra),139354;
2020-09-27 20:23,Sam Smith,To Die For,193795;
2020-09-27 20:27,Lauv,Modern Loneliness,252337;
2020-09-27 20:31,Billie Eilish,everything i wanted,245425;
2020-09-27 20:34,AJ Mitchell,Slow Dance,178799;
2020-09-27 20:37,Maximillian,Ripples,195404;
2020-09-27 20:40,Like Mike,Put Your Lips,160879;
2020-09-27 20:42,Kina,Wish I Was Better,140571;
2020-09-27 20:45,Phil Good,Living With No One,173666;
2020-09-27 20:48,Lauv,Love Like That,184556;
2020-09-27 20:53,Justin Bieber,Intentions,212868;
2020-09-27 20:56,Ali Gatie,Say to You,194107;
2020-09-27 21:00,Madison Beer,Baby,207734;
2020-09-27 21:03,Harry Styles,Adore You,207133;
2020-09-27 21:06,Jeremy Zucker,always i'll care,146160;
2020-09-27 21:09,Boy In Space,Cold,203538;
2020-09-27 21:12,Lauv,Feelings,189906;
2020-09-27 21:15,Noak Hellsing,Lost,169666;
2020-09-27 21:18,Stephen Puth,Crying My Eyes Out,176539;
2020-09-27 21:22,Maximillian,Still Alive,192355;
2020-09-27 21:25,Ashe,Moral of the Story (feat. Niall Horan),198515;
2020-09-27 21:27,Lord Siva,Room For Love,152106;
2020-09-27 21:30,Alessia Cara,Ready,178693;
2020-09-27 21:34,Lauv,Tattoos Together,186613;
2020-09-27 21:37,JP Saxe,Hey Stupid I Love You,181000;
2020-09-27 21:40,Selena Gomez,Lose You To Love Me,206458;
2020-09-27 21:43,Tate McRae,all my friends are fake,185155;
2020-09-27 21:46,Pink Sweat$,17,160736;
2020-09-27 21:49,Sam Smith,My Oasis (feat. Burna Boy),179916;
2020-09-27 21:52,Ant Saunders,u know it's real,168926;
2020-09-27 21:55,Why Don't We,Chills,165596;
2020-09-27 21:59,Ritt Momney,Put Your Records On,210463;
2020-09-27 22:01,Selena Gomez,Boyfriend,161188;
2020-09-27 22:05,Griff,Good Stuff,193266;
2020-09-27 22:07,Charlie Puth,Hard On Yourself,160825;
2020-09-27 22:10,Alec Benjamin,Match In The Rain,159006;
2020-09-27 22:15,OneRepublic,Wild Life,267117;
2020-09-27 22:18,GRACEY,Empty Love (ft. Ruel),208191;
2020-09-27 22:21,LOVA,Black Converse,186732;
2020-09-27 22:25,Tate McRae,tear myself apart,168546;
2020-09-27 22:28,Fintan,Way Up,177449;
2020-09-27 22:31,Anne-Marie,To Be Young (feat. Doja Cat),194758;
2020-09-27 22:34,Boy In Space,Caroline,158571;
2020-09-27 22:38,Jeremy Zucker,julia,260866;
2020-09-27 22:43,Ellie Goulding,Slow Grenade,217493;
2020-09-27 22:46,Ruel,Real Thing,192326;
2020-09-27 22:49,Christian French,i think too much,202779;
2020-09-27 22:52,Nea,DIABLO,165882;
2020-09-27 22:55,salem ilese,Mad at Disney,136838;
2020-09-27 22:58,Diplo,Heartless (with Julia Michaels & Morgan Wallen),172973;
2020-09-27 23:02,Hailee Steinfeld,Wrong Direction,248986;
2020-09-27 23:05,blackbear,if i were u (with Lauv),186468;
2020-09-27 23:08,Justin Bieber,Habitual,168200;
2020-09-27 23:12,Ruel,Painkiller,213597;
2020-09-27 23:16,Harry Styles,Falling,240133;
2020-09-27 23:18,Alec Benjamin,Mind Is A Prison,161697;
2020-09-27 23:22,BENEE,Supalonely (Lownely),199308;
2020-09-27 23:23,PARTYNEXTDOOR,BELIEVE IT,21460;
2020-09-28 05:13,Ariana Grande,Stuck with U (with Justin Bieber),482;
2020-09-28 05:16,Tate McRae,you broke me first,169265;
2020-09-28 05:19,Tate McRae,stupid,172915;
2020-09-28 05:23,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687;
2020-09-28 05:27,Alexander 23,IDK You Yet,184638;
2020-09-28 05:30,Madison Beer,Selfish,223270;
2020-09-28 05:35,Sam Fischer,This City,194853;
2020-09-28 05:38,Trevor Daniel,Past Life (with Selena Gomez),186480;
2020-09-28 05:41,Bazzi,Young & Alive,160465;
2020-09-28 05:45,Jaymes Young,Happiest Year,228442;
2020-09-28 05:48,Lucas Estrada,Blinding Lights,130899;
2020-09-28 05:51,Pop Smoke,Mood Swings (feat. Lil Tjay),213333;
2020-09-28 05:54,BENEE,Supalonely (Lownely),199308;
2020-09-28 05:57,Curtis Waters,The feelings tend to stay the same,148617;
2020-09-28 09:15,PARTYNEXTDOOR,BELIEVE IT,10070;
2020-09-28 09:15,Aaron Smith,Brother,25770;
2020-09-28 09:15,KALEO,Backbone,21310;
2020-09-28 09:18,Chico Rose,Somebody's Watching Me,172799;
2020-09-28 09:21,SAINt JHN,Roses - Imanbek Remix,174388;
2020-09-28 09:24,Joel Corry,Head & Heart (feat. MNEK),164111;
2020-09-28 09:27,Robin Schulz,Alane,175016;
2020-09-28 09:30,Aluna,Envious,202840;
2020-09-28 09:33,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),156960;
2020-09-28 09:36,VINAI,Rise Up (feat. Vamero),182000;
2020-09-28 09:39,HVME,Goosebumps,163208;
2020-09-28 09:43,Sigala,Lasting Lover,218358;
2020-09-28 09:46,CRISPIE,Ladida (My Heart Goes Boom),173333;
2020-09-28 09:49,LUM!X,Monster,135007;
2020-09-28 09:51,Lucky Luke,Cooler Than Me,147250;
2020-09-28 09:54,Imanbek,Hey Baby (feat. Gia Koka),176007;
2020-09-28 09:55,Dubdogz,Infinity - Dubdogz & Bhaskar Edit,73630;
2020-09-28 15:59,Lewis Capaldi,Before You Go,215106;
2020-09-28 16:03,Bryce Vine,La La Land - Acoustic,137195;
2020-09-28 16:06,Selena Gomez,Boyfriend,161188;
2020-09-28 16:09,Aaron Carpenter,Chase,198498;
2020-09-28 16:13,Anne-Marie,Her,177568;
2020-09-28 16:17,Khalid,Eleven (feat. Summer Walker),206080;
2020-09-28 16:20,Sasha Alex Sloan,Lie,209131;
2020-09-28 16:24,John K,6 months,216937;
2020-09-28 16:27,Phil Good,Living With No One,173666;
2020-09-28 16:31,Alaina Castillo,just a boy,185681;
2020-09-28 16:33,John K,if we never met,144426;
2020-09-28 16:37,Billie Eilish,everything i wanted,245425;
2020-09-28 16:40,OneRepublic,Better Days,144530;
2020-09-28 16:43,Jeremy Zucker,not ur friend,174520;
2020-09-28 16:46,Noak Hellsing,Lost,169666;
2020-09-28 16:49,Maroon 5,Nobody's Love,211253;
2020-09-28 16:53,Rhys Lewis,No Right To Love You,238066;
2020-09-28 16:57,Sam Smith,How Do You Sleep?,202204;
2020-09-28 17:01,GRACEY,Empty Love (ft. Ruel),208191;
2020-09-28 17:04,Sam Smith,My Oasis (feat. Burna Boy),179916;
2020-09-28 17:08,PARTYNEXTDOOR,BELIEVE IT,183219;
2020-09-28 17:09,Lauv,Tattoos Together,49014;
2020-09-28 17:11,Lauv,Tattoos Together,137760;
2020-09-28 17:14,Major Lazer,Trigger,171986;
2020-09-28 17:18,Justin Bieber,Habitual,168200;
2020-09-28 17:20,Jeremy Zucker,always i'll care,146160;
2020-09-28 17:23,SHY Martin,Are you happy?,157555;
2020-09-28 17:27,Griff,Good Stuff,193266;
2020-09-28 17:31,OneRepublic,Wild Life,267117;
2020-09-28 17:34,Alec Benjamin,Match In The Rain,159006;
2020-09-28 17:37,Bazzi,Renee's Song,130545;
2020-09-28 17:41,Jeremy Zucker,julia,260866;
2020-09-28 17:44,Charlie Puth,Hard On Yourself,160825;
2020-09-28 17:49,Alec Benjamin,Mind Is A Prison,161697;
2020-09-28 17:52,Anne-Marie,To Be Young (feat. Doja Cat),194758;
2020-09-28 17:55,Maximillian,Ripples,195404;
2020-09-28 17:59,Alessia Cara,Ready,178693;
2020-09-28 18:03,BROCKHAMPTON,SUGAR (Remix) [feat. Dua Lipa],222008;
2020-09-28 18:06,Lauv,Love Somebody,142773;
2020-09-28 18:09,Conan Gray,Heather,198040;
2020-09-28 18:12,Alec Benjamin,Oh My God,187727;
2020-09-28 18:16,Marshmello,Be Kind (with Halsey),172761;
2020-09-28 18:19,Boy In Space,Caroline,158571;
2020-09-28 18:30,LOVA,Black Converse,186732;
2020-09-28 18:34,Fintan,Way Up,177449;
2020-09-28 18:37,Boy In Space,u n eye,162775;
2020-09-28 18:40,Alex Holtti,Cold Hearted,206026;
2020-09-28 18:43,Harry Styles,Falling,159083;
2020-09-28 18:52,Dubdogz,Infinity - Dubdogz & Bhaskar Edit,116069;
2020-09-28 18:54,Martin Solveig,Intoxicated - Radio Edit,136366;
2020-09-28 18:56,F4ST,Sweet Dreams,120438;
2020-09-28 18:58,Topic,Breaking Me,160377;
2020-09-28 19:01,SAINt JHN,Trap - Rompasso Remix,152858;
2020-09-28 19:05,Nea,Some Say - Felix Jaehn Remix,185001;
2020-09-28 19:08,Master KG,Jerusalema (feat. Nomcebo Zikode) - Edit,155847;
2020-09-28 19:11,loafers,Wicked Game,186290;
2020-09-28 19:13,Rasster,SAD - Imanbek xxx Remix,155520;
2020-09-28 19:16,Klaas,Mr. Saxobeat,147399;
2020-09-28 19:20,Bob Sinclar,World Hold on (Children of the Sky) [Radio Edit],196814;
2020-09-28 19:22,Regard,Ride It,139249;
2020-09-28 19:25,VIZE,Brother Louie,166301;
2020-09-28 19:27,David Puentez,Superstar,146051;
2020-09-28 19:30,Eric Prydz,Call on Me - Radio Mix,134420;
2020-09-28 19:33,Sound Of Legend,When The Beat Drops Out,149225;
2020-09-28 19:35,Dimitri Vegas & Like Mike,Say My Name,147415;
2020-09-28 19:37,Imanbek,I'm Just Feelin' (Du Du Du),143740;
2020-09-28 19:40,Bakermat,BaianÃ¡,162462;
2020-09-28 19:43,twocolors,Lovefool,190124;
2020-09-28 19:46,Olympis,TiK ToK (feat. Liinii),144480;
2020-09-28 19:49,Axwell /\ Ingrosso,More Than You Know,174587;
2020-09-28 19:52,Lady Gaga,Rain On Me (with Ariana Grande),181031;
2020-09-28 19:54,MEDUZA,Piece Of Your Heart,147146;
2020-09-28 19:57,LA Vision,Hollywood,195117;
2020-09-28 20:00,VIZE,Never Let Me Down,151895;
2020-09-28 20:03,Besomorph,Zombie (Zombic & Felix Schorn Remix),153332;
2020-09-28 20:05,Ford Brody,My Bitch - Radio Mix,150476;
2020-09-28 20:08,Major Lazer,Que Calor,135238;
2020-09-28 20:10,Bob Marley & The Wailers,Sun Is Shining,178027;
2020-09-28 20:13,Alok,Alive (It Feels Like),140041;
2020-09-28 20:16,David Guetta,Kill Me Slow - Vocal Rework,175717;
2020-09-28 20:19,The Underdog Project,Summer Jam - Jerome Remix,161552;
2020-09-28 20:21,Gabry Ponte,Lonely,151111;
2020-09-28 20:24,TiÃ«sto,Lose You,146994;
2020-09-28 20:27,Regard,Secrets,170561;
2020-09-28 20:30,Alida,In Your Eyes (feat. Alida),190060;
2020-09-28 20:33,Chico Rose,Somebody's Watching Me,171879;
2020-09-28 20:36,SAINt JHN,Roses - Imanbek Remix,174388;
2020-09-28 20:38,Joel Corry,Head & Heart (feat. MNEK),160937;
2020-09-28 20:41,Robin Schulz,Alane,168455;
2020-09-28 20:45,Aluna,Envious,200967;
2020-09-28 20:47,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),154601;
2020-09-28 20:50,VINAI,Rise Up (feat. Vamero),161904;
2020-09-28 20:52,HVME,Goosebumps,154621;
2020-09-28 20:56,Sigala,Lasting Lover,216528;
2020-09-28 20:59,CRISPIE,Ladida (My Heart Goes Boom),166194;
2020-09-28 21:01,LUM!X,Monster,131309;
2020-09-28 21:03,Lucky Luke,Cooler Than Me,147250;
2020-09-28 21:06,Imanbek,Hey Baby (feat. Gia Koka),176492;
2020-09-28 22:03,Dubdogz,Infinity - Dubdogz & Bhaskar Edit,189677;
2020-09-28 22:04,Martin Solveig,Intoxicated - Radio Edit,104208;
2020-09-29 05:14,Kofs,Bande organisÃ©e,356346;
2020-09-29 05:16,24kGoldn,Mood (feat. iann dior),140525;
2020-09-29 05:20,Lucky Luke,Cooler Than Me,179760;
2020-09-29 05:23,Hatik,La meilleure,185120;
2020-09-29 05:26,Lucenzo,No me ama,167474;
2020-09-29 05:29,Ava Max,Who's Laughing Now,180348;
2020-09-29 05:32,HVME,Goosebumps,163208;
2020-09-29 05:36,Franglish,My Salsa,209816;
2020-09-29 05:39,Jason Derulo,Take You Dancing,190306;
2020-09-29 05:42,Robin Schulz,Alane,175016;
2020-09-29 05:46,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733;
2020-09-29 05:49,Dadju,Grand bain,207076;
2020-09-29 05:52,Dennis Lloyd,Alien,138638;
2020-09-29 05:55,Chico Rose,Somebody's Watching Me,176640;
2020-09-29 05:59,Black Eyed Peas,VIDA LOCA,234363;
2020-09-29 06:02,Aya Nakamura,Jolie nana,147076;
2020-09-29 06:05,Jawsh 685,Savage Love (Laxed - Siren Beat),171374;
2020-09-29 06:08,Ray Dalton,In My Bones,191053;
2020-09-29 06:09,twocolors,Lovefool,7430;
2020-09-29 15:51,Zoe Wees,Control,230880;
2020-09-29 15:54,47ter,On avait dit,219480;
2020-09-29 15:57,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),102472;
2020-09-29 16:04,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),54492;
2020-09-29 16:07,Ava Max,Kings & Queens,162398;
2020-09-29 16:09,Tom Gregory,Fingertips,165426;
2020-09-29 16:13,Naza,Joli bÃ©bÃ©,178311;
2020-09-29 16:19,Black Eyed Peas,MAMACITA,251428;
2020-09-29 16:22,Joel Corry,Head & Heart (feat. MNEK),166028;
2020-09-29 16:24,Clean Bandit,Tick Tock (feat. 24kGoldn),178373;
2020-09-29 16:27,Bosh,Djomb - Bien ou quoi,141893;
2020-09-29 16:30,Topic,Breaking Me,166793;
2020-09-29 16:34,Kygo,What's Love Got to Do with It,208156;
2020-09-29 16:35,24kGoldn,Mood (feat. iann dior),3482;
2020-09-29 16:35,Tayc,N'y pense plus,20413;
2020-09-29 16:39,Justin Bieber,Holy (feat. Chance The Rapper),212093;
2020-09-29 16:42,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),202794;
2020-09-29 16:45,Joel Corry,Head & Heart (feat. MNEK),166028;
2020-09-29 16:48,Tate McRae,you broke me first,169265;
2020-09-29 16:51,Internet Money,Lemonade,195428;
2020-09-29 16:55,Drake,Laugh Now Cry Later (feat. Lil Durk),261492;
2020-09-29 16:59,Cardi B,WAP (feat. Megan Thee Stallion),187541;
2020-09-29 17:02,BTS,Dynamite,199053;
2020-09-29 17:05,Topic,Breaking Me,166793;
2020-09-29 17:08,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476;
2020-09-29 17:11,Harry Styles,Watermelon Sugar,174000;
2020-09-29 17:14,Jason Derulo,Take You Dancing,190306;
2020-09-29 17:17,ZAYN,Better,174516;
2020-09-29 17:21,Sam Smith,Diamonds,213869;
2020-09-29 17:24,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733;
2020-09-29 17:25,Miley Cyrus,Midnight Sky,53509;
2020-09-29 17:48,Martin Solveig,Intoxicated - Radio Edit,6800;
2020-09-29 18:30,Martin Solveig,Intoxicated - Radio Edit,29824;
2020-09-29 18:32,Rasster,SAD - Imanbek xxx Remix,155520;
2020-09-29 18:35,Klaas,Mr. Saxobeat,147399;
2020-09-29 18:38,Bob Sinclar,World Hold on (Children of the Sky) [Radio Edit],196814;
2020-09-29 18:40,Regard,Ride It,139249;
2020-09-29 18:43,VIZE,Brother Louie,166301;
2020-09-29 18:45,David Puentez,Superstar,146051;
2020-09-29 18:48,Eric Prydz,Call on Me - Radio Mix,130216;
2020-09-29 18:50,Sound Of Legend,When The Beat Drops Out,149225;
2020-09-29 18:52,Dimitri Vegas & Like Mike,Say My Name,147415;
2020-09-29 18:55,Imanbek,I'm Just Feelin' (Du Du Du),143740;
2020-09-29 18:57,Bakermat,BaianÃ¡,162462;
2020-09-29 19:01,twocolors,Lovefool,187561;
2020-09-29 19:03,Olympis,TiK ToK (feat. Liinii),144480;
2020-09-29 19:06,Axwell /\ Ingrosso,More Than You Know,174587;
2020-09-29 19:09,Lady Gaga,Rain On Me (with Ariana Grande),181031;
2020-09-29 19:11,MEDUZA,Piece Of Your Heart,147146;
2020-09-29 19:14,LA Vision,Hollywood,191312;
2020-09-29 19:17,VIZE,Never Let Me Down,151034;
2020-09-29 19:19,Besomorph,Zombie (Zombic & Felix Schorn Remix),153332;
2020-09-29 19:22,Ford Brody,My Bitch - Radio Mix,150476;
2020-09-29 19:24,Major Lazer,Que Calor,135238;
2020-09-29 19:27,Bob Marley & The Wailers,Sun Is Shining,174132;
2020-09-29 19:29,Alok,Alive (It Feels Like),140041;
2020-09-29 19:31,David Guetta,Kill Me Slow - Vocal Rework,126479;
2020-09-30 20:33,Miley Cyrus,Midnight Sky,223279;
2020-09-30 20:36,Machine Gun Kelly,my ex's best friend (with blackbear),139460;
2020-09-30 20:39,Pop Smoke,What You Know Bout Love,160000;
2020-09-30 20:42,DJ Khaled,POPSTAR (feat. Drake),200221;
2020-09-30 20:46,Anitta,Me Gusta (with Cardi B & Myke Towers),180788;
2020-09-30 20:49,Chris Brown,Go Crazy,176960;
2020-09-30 20:52,Ritt Momney,Put Your Records On,210463;
2020-09-30 20:55,Marshmello,OK Not To Be OK,159862;
2020-09-30 20:58,Joji,Your Man,103351;
2020-10-01 10:52,Joji,Your Man,60358;
2020-10-01 10:55,Jawsh 685,Savage Love (Laxed - Siren Beat),171374;
2020-10-01 10:58,salem ilese,Mad at Disney,136838;
2020-10-01 11:01,Conan Gray,Heather,198040;
2020-10-01 11:05,Juice WRLD,Come & Go (with Marshmello),164792;
2020-10-01 13:14,Juice WRLD,Come & Go (with Marshmello),40712;
2020-10-01 13:17,BLACKPINK,Ice Cream (with Selena Gomez),175813;
2020-10-01 13:19,Ava Max,Kings & Queens,162398;
2020-10-01 13:23,Kane Brown,Be Like That - feat. Swae Lee & Khalid,191406;
2020-10-01 13:27,Big Sean,Wolves (feat. Post Malone),199758;
2020-10-01 13:30,Maluma,HawÃ¡i,200197;
2020-10-01 13:34,Clean Bandit,Tick Tock (feat. 24kGoldn),178373;
2020-10-01 13:37,Labrinth,Still Don't Know My Name,153294;
2020-10-01 13:41,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),232253;
2020-10-01 13:48,Master KG,Jerusalema (feat. Nomcebo Zikode),342612;
2020-10-01 13:49,Calvin Harris,Over Now (with The Weeknd),64217;
2020-10-01 13:50,David Guetta,Kill Me Slow - Vocal Rework,54988;
2020-10-01 13:54,Joel Corry,Head & Heart (feat. MNEK),163916;
2020-10-01 13:56,Robin Schulz,Alane,168454;
2020-10-01 14:00,Aluna,Envious,200967;
2020-10-01 14:02,Ofenbach,Head Shoulders Knees & Toes (feat. Norma Jean Martine),154601;
2020-10-01 14:05,VINAI,Rise Up (feat. Vamero),161904;
2020-10-01 14:07,HVME,Goosebumps,155522;
2020-10-01 14:11,Sigala,Lasting Lover,213379;
2020-10-01 14:14,CRISPIE,Ladida (My Heart Goes Boom),166194;
2020-10-01 14:16,LUM!X,Monster,131309;
2020-10-01 14:18,Lucky Luke,Cooler Than Me,147250;
